# Gene Family	demo_Abundance-CPM
PANTOATE-BETA-ALANINE-LIG-RXN: (expasy) Pantoate--beta-alanine ligase (AMP-forming) [6.3.2.1]|unclassified	434.693
PANTOTHENATE-KIN-RXN: (expasy) Pantothenate kinase [2.7.1.33]	170.589
PANTOTHENATE-KIN-RXN: (expasy) Pantothenate kinase [2.7.1.33]|unclassified	170.589
PDXJ-RXN: (expasy) Pyridoxine 5'-phosphate synthase [2.6.99.2]	524.192
PDXJ-RXN: (expasy) Pyridoxine 5'-phosphate synthase [2.6.99.2]|unclassified	524.192
PEPCARBOXYKIN-RXN: (expasy) Phosphoenolpyruvate carboxykinase (ATP) [4.1.1.49]	1065.7337
PEPCARBOXYKIN-RXN: (expasy) Phosphoenolpyruvate carboxykinase (ATP) [4.1.1.49]|unclassified	1065.7337
PEPDEPHOS-RXN: (expasy) Pyruvate kinase [2.7.1.40]	449.7689
PEPDEPHOS-RXN: (expasy) Pyruvate kinase [2.7.1.40]|unclassified	449.7689
PEPTIDYLPROLYL-ISOMERASE-RXN: (expasy) Peptidylprolyl isomerase [5.2.1.8]	4842.034500000001
PEPTIDYLPROLYL-ISOMERASE-RXN: (expasy) Peptidylprolyl isomerase [5.2.1.8]|unclassified	4842.034500000001
PGLUCISOM-RXN: (expasy) Glucose-6-phosphate isomerase [5.3.1.9]	669.0393999999999
PGLUCISOM-RXN: (expasy) Glucose-6-phosphate isomerase [5.3.1.9]|unclassified	669.0393999999999
PGLYCDEHYDROG-RXN: (expasy) Phosphoglycerate dehydrogenase [1.1.1.95]	433.711
PGLYCDEHYDROG-RXN: (expasy) Phosphoglycerate dehydrogenase [1.1.1.95]|unclassified	433.711
PGPPHOSPHA-RXN: (expasy) Phosphatidylglycerophosphatase [3.1.3.27]	211.2168
PGPPHOSPHA-RXN: (expasy) Phosphatidylglycerophosphatase [3.1.3.27]|unclassified	211.2168
PHENYLALANINE--TRNA-LIGASE-RXN: (expasy) Phenylalanine--tRNA ligase [6.1.1.20]	1518.2214
PHENYLALANINE--TRNA-LIGASE-RXN: (expasy) Phenylalanine--tRNA ligase [6.1.1.20]|unclassified	1518.2214
PHOSGLYPHOS-RXN: (expasy) Phosphoglycerate kinase [2.7.2.3]	493.4767
PHOSGLYPHOS-RXN: (expasy) Phosphoglycerate kinase [2.7.2.3]|unclassified	493.4767
PHOSMANMUT-RXN: (expasy) Phosphomannomutase [5.4.2.8]	775.283
PHOSMANMUT-RXN: (expasy) Phosphomannomutase [5.4.2.8]|unclassified	775.283
PHOSNACMURPENTATRANS-RXN: (metacyc) UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase [2.7.8.13]	565.445
PHOSNACMURPENTATRANS-RXN: (metacyc) UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase [2.7.8.13]|unclassified	565.445
PHOSPHASERDECARB-RXN: (expasy) Phosphatidylserine decarboxylase [4.1.1.65]	488.876
PHOSPHASERDECARB-RXN: (expasy) Phosphatidylserine decarboxylase [4.1.1.65]|unclassified	488.876
PHOSPHASERSYN-RXN: (expasy) CDP-diacylglycerol--serine O-phosphatidyltransferase [2.7.8.8]	235.428
PHOSPHASERSYN-RXN: (expasy) CDP-diacylglycerol--serine O-phosphatidyltransferase [2.7.8.8]|unclassified	235.428
PHOSPHOGLUCMUT-RXN: (expasy) Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent) [5.4.2.2]	203.033
PHOSPHOGLUCMUT-RXN: (expasy) Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent) [5.4.2.2]|unclassified	203.033
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN: (expasy) Phosphonoacetaldehyde hydrolase [3.11.1.1]	216.558
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN: (expasy) Phosphonoacetaldehyde hydrolase [3.11.1.1]|unclassified	216.558
PMPOXI-RXN: (expasy) Pyridoxal 5'-phosphate synthase [1.4.3.5]	147.617
PMPOXI-RXN: (expasy) Pyridoxal 5'-phosphate synthase [1.4.3.5]|unclassified	147.617
PNKIN-RXN: (expasy) Pyridoxal kinase [2.7.1.35]	189.5216
PNKIN-RXN: (expasy) Pyridoxal kinase [2.7.1.35]|unclassified	189.5216
PNP-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]	912.9888
PNP-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]|unclassified	912.9888
PNPOXI-RXN: (expasy) Pyridoxal 5'-phosphate synthase [1.4.3.5]	147.617
PNPOXI-RXN: (expasy) Pyridoxal 5'-phosphate synthase [1.4.3.5]|unclassified	147.617
POLYPHOSPHATE-KINASE-RXN: (expasy) Polyphosphate kinase [2.7.4.1]	428.8715000000001
POLYPHOSPHATE-KINASE-RXN: (expasy) Polyphosphate kinase [2.7.4.1]|unclassified	428.8715000000001
PRAISOM-RXN: (expasy) Phosphoribosylanthranilate isomerase [5.3.1.24]	227.27870000000001
PRAISOM-RXN: (expasy) Phosphoribosylanthranilate isomerase [5.3.1.24]|unclassified	227.27870000000001
PREPHENATEDEHYDROG-RXN: (expasy) Prephenate dehydrogenase [1.3.1.12]	54.361
PREPHENATEDEHYDROG-RXN: (expasy) Prephenate dehydrogenase [1.3.1.12]|unclassified	54.361
PRIBFAICARPISOM-RXN: (expasy) isomerase [5.3.1.16]	176.188
PRIBFAICARPISOM-RXN: (expasy) isomerase [5.3.1.16]|unclassified	176.188
PROLINE--TRNA-LIGASE-RXN: (expasy) Proline--tRNA ligase [6.1.1.15]	878.0654
PROLINE--TRNA-LIGASE-RXN: (expasy) Proline--tRNA ligase [6.1.1.15]|unclassified	878.0654
PROPIONYL-COA-CARBOXY-RXN: (expasy) Propionyl-CoA carboxylase [6.4.1.3]	874.2929999999999
PROPIONYL-COA-CARBOXY-RXN: (expasy) Propionyl-CoA carboxylase [6.4.1.3]|unclassified	874.2929999999999
PROTEIN-TYROSINE-PHOSPHATASE-RXN: (expasy) Protein-tyrosine-phosphatase [3.1.3.48]	1388.9180999999999
PROTEIN-TYROSINE-PHOSPHATASE-RXN: (expasy) Protein-tyrosine-phosphatase [3.1.3.48]|unclassified	1388.9180999999999
PRPPAMIDOTRANS-RXN: (expasy) Amidophosphoribosyltransferase [2.4.2.14]	862.3125999999999
PRPPAMIDOTRANS-RXN: (expasy) Amidophosphoribosyltransferase [2.4.2.14]|unclassified	862.3125999999999
PRPPSYN-RXN: (expasy) Ribose-phosphate diphosphokinase [2.7.6.1]	557.306
PRPPSYN-RXN: (expasy) Ribose-phosphate diphosphokinase [2.7.6.1]|unclassified	557.306
PRTRANS-RXN: (expasy) Anthranilate phosphoribosyltransferase [2.4.2.18]	234.63
PRTRANS-RXN: (expasy) Anthranilate phosphoribosyltransferase [2.4.2.18]|unclassified	234.63
PSERPHOSPHA-RXN: (expasy) Phosphoserine phosphatase [3.1.3.3]	335.31100000000004
PSERPHOSPHA-RXN: (expasy) Phosphoserine phosphatase [3.1.3.3]|unclassified	335.31100000000004
PSERTRANSAM-RXN: (expasy) Phosphoserine transaminase [2.6.1.52]	452.59400000000005
PSERTRANSAM-RXN: (expasy) Phosphoserine transaminase [2.6.1.52]|unclassified	452.59400000000005
PSERTRANSAMPYR-RXN: (expasy) Phosphoserine transaminase [2.6.1.52]	452.59400000000005
PSERTRANSAMPYR-RXN: (expasy) Phosphoserine transaminase [2.6.1.52]|unclassified	452.59400000000005
PYFLAVOXRE-RXN: (expasy) Pyruvate synthase [1.2.7.1]	179.8136
PYFLAVOXRE-RXN: (expasy) Pyruvate synthase [1.2.7.1]|unclassified	179.8136
PYRAMKIN-RXN: (expasy) Pyridoxal kinase [2.7.1.35]	189.5216
PYRAMKIN-RXN: (expasy) Pyridoxal kinase [2.7.1.35]|unclassified	189.5216
PYRIDOXKIN-RXN: (expasy) Pyridoxal kinase [2.7.1.35]	189.5216
PYRIDOXKIN-RXN: (expasy) Pyridoxal kinase [2.7.1.35]|unclassified	189.5216
PYRIMSYN1-RXN: (expasy) Phosphomethylpyrimidine synthase [4.1.99.17]	493.498
PYRIMSYN1-RXN: (expasy) Phosphomethylpyrimidine synthase [4.1.99.17]|unclassified	493.498
PYRIMSYN3-RXN: (expasy) Phosphooxymethylpyrimidine kinase [2.7.4.7]	178.462
PYRIMSYN3-RXN: (expasy) Phosphooxymethylpyrimidine kinase [2.7.4.7]|unclassified	178.462
PYRNUTRANSHYDROGEN-RXN: (expasy) AMBIGUOUS [1.6.1.1; 1.6.1.2; 1.6.1.3]	236.951
PYRNUTRANSHYDROGEN-RXN: (expasy) AMBIGUOUS [1.6.1.1; 1.6.1.2; 1.6.1.3]|unclassified	236.951
PYRROLINECARBREDUCT-RXN: (expasy) Pyrroline-5-carboxylate reductase [1.5.1.2]	590.1553
PYRROLINECARBREDUCT-RXN: (expasy) Pyrroline-5-carboxylate reductase [1.5.1.2]|unclassified	590.1553
PYRUFLAVREDUCT-RXN: (expasy) Pyruvate synthase [1.2.7.1]	179.8136
PYRUFLAVREDUCT-RXN: (expasy) Pyruvate synthase [1.2.7.1]|unclassified	179.8136
PYRUVATE-CARBOXYLASE-RXN: (expasy) Pyruvate carboxylase [6.4.1.1]	92.8443
PYRUVATE-CARBOXYLASE-RXN: (expasy) Pyruvate carboxylase [6.4.1.1]|unclassified	92.8443
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN: (expasy) Pyruvate, phosphate dikinase [2.7.9.1]	580.9884000000001
PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN: (expasy) Pyruvate, phosphate dikinase [2.7.9.1]|unclassified	580.9884000000001
PYRUVFORMLY-RXN: (expasy) Formate C-acetyltransferase [2.3.1.54]	277.681
PYRUVFORMLY-RXN: (expasy) Formate C-acetyltransferase [2.3.1.54]|unclassified	277.681
QUINOLINATE-SYNTHA-RXN: (expasy) Quinolinate synthase [2.5.1.72]	354.0315
QUINOLINATE-SYNTHA-RXN: (expasy) Quinolinate synthase [2.5.1.72]|unclassified	354.0315
QUINOPRIBOTRANS-RXN: (expasy) Nicotinate-nucleotide diphosphorylase (carboxylating) [2.4.2.19]	305.478
QUINOPRIBOTRANS-RXN: (expasy) Nicotinate-nucleotide diphosphorylase (carboxylating) [2.4.2.19]|unclassified	305.478
R223-RXN: (metacyc) octanoyl-CoA ligase [6.2.1.3]	1292.3024
R223-RXN: (metacyc) octanoyl-CoA ligase [6.2.1.3]|unclassified	1292.3024
R381-RXN: (metacyc) N-acetyl-&beta;-D-glucosamine 2-epimerase [5.1.3.8]	92.6326
R381-RXN: (metacyc) N-acetyl-&beta;-D-glucosamine 2-epimerase [5.1.3.8]|unclassified	92.6326
RHAMNISOM-RXN: (expasy) L-rhamnose isomerase [5.3.1.14]	376.605
RHAMNISOM-RXN: (expasy) L-rhamnose isomerase [5.3.1.14]|unclassified	376.605
RHAMNULOKIN-RXN: (expasy) Rhamnulokinase [2.7.1.5]	317.309
RHAMNULOKIN-RXN: (expasy) Rhamnulokinase [2.7.1.5]|unclassified	317.309
RHAMNULPALDOL-RXN: (expasy) Rhamnulose-1-phosphate aldolase [4.1.2.19]	165.184
RHAMNULPALDOL-RXN: (expasy) Rhamnulose-1-phosphate aldolase [4.1.2.19]|unclassified	165.184
RIB5PISOM-RXN: (expasy) Ribose-5-phosphate isomerase [5.3.1.6]	273.546
RIB5PISOM-RXN: (expasy) Ribose-5-phosphate isomerase [5.3.1.6]|unclassified	273.546
RIBOFLAVIN-SYN-RXN: (expasy) Riboflavin synthase [2.5.1.9]	120.155
RIBOFLAVIN-SYN-RXN: (expasy) Riboflavin synthase [2.5.1.9]|unclassified	120.155
RIBOFLAVINKIN-RXN: (expasy) Riboflavin kinase [2.7.1.26]	481.4105
RIBOFLAVINKIN-RXN: (expasy) Riboflavin kinase [2.7.1.26]|unclassified	481.4105
RIBOFLAVINSYNDEAM-RXN: (expasy) Diaminohydroxyphosphoribosylaminopyrimidine deaminase [3.5.4.26]	222.1102
RIBOFLAVINSYNDEAM-RXN: (expasy) Diaminohydroxyphosphoribosylaminopyrimidine deaminase [3.5.4.26]|unclassified	222.1102
RIBOFLAVINSYNREDUC-RXN: (expasy) 5-amino-6-(5-phosphoribosylamino)uracil reductase [1.1.1.193]	222.1102
RIBOFLAVINSYNREDUC-RXN: (expasy) 5-amino-6-(5-phosphoribosylamino)uracil reductase [1.1.1.193]|unclassified	222.1102
RIBOKIN-RXN: (expasy) Ribokinase [2.7.1.15]	350.96
RIBOKIN-RXN: (expasy) Ribokinase [2.7.1.15]|unclassified	350.96
RIBONUCLEOSIDE-DIP-REDUCTI-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	310.116
RIBONUCLEOSIDE-DIP-REDUCTI-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|unclassified	310.116
RIBONUCLEOSIDE-DIP-REDUCTII-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	310.116
RIBONUCLEOSIDE-DIP-REDUCTII-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|unclassified	310.116
RIBOSYLHOMOCYSTEINASE-RXN: (expasy) S-ribosylhomocysteine lyase [4.4.1.21]	99.7935
RIBOSYLHOMOCYSTEINASE-RXN: (expasy) S-ribosylhomocysteine lyase [4.4.1.21]|unclassified	99.7935
RIBULOKIN-RXN: (expasy) Ribulokinase [2.7.1.16]	112.799
RIBULOKIN-RXN: (expasy) Ribulokinase [2.7.1.16]|unclassified	112.799
RIBULP3EPIM-RXN: (expasy) Ribulose-phosphate 3-epimerase [5.1.3.1]	225.8097
RIBULP3EPIM-RXN: (expasy) Ribulose-phosphate 3-epimerase [5.1.3.1]|unclassified	225.8097
RIBULPEPIM-RXN: (expasy) L-ribulose-5-phosphate 4-epimerase [5.1.3.4]	207.14440000000002
RIBULPEPIM-RXN: (expasy) L-ribulose-5-phosphate 4-epimerase [5.1.3.4]|unclassified	207.14440000000002
RNA-DIRECTED-DNA-POLYMERASE-RXN: (expasy) RNA-directed DNA polymerase [2.7.7.49]	1999.9430000000002
RNA-DIRECTED-DNA-POLYMERASE-RXN: (expasy) RNA-directed DNA polymerase [2.7.7.49]|unclassified	1999.9430000000002
RXN-0: (expasy) Diamine N-acetyltransferase [2.3.1.57]	210.192
RXN-0: (expasy) Diamine N-acetyltransferase [2.3.1.57]|unclassified	210.192
RXN-10: (expasy) Argininosuccinate synthase [6.3.4.5]	520.5482999999999
RXN-10: (expasy) Argininosuccinate synthase [6.3.4.5]|unclassified	520.5482999999999
RXN-10058: (metacyc) 2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase [3.5.4.26]	222.1102
RXN-10058: (metacyc) 2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase [3.5.4.26]|unclassified	222.1102
RXN-10059: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN-10059: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN-10060: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN-10060: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN-10061: (metacyc) 3-hydroxycerotyl-[acp] dehydrase [2.3.1.86]	274.762
RXN-10061: (metacyc) 3-hydroxycerotyl-[acp] dehydrase [2.3.1.86]|unclassified	274.762
RXN-10062: (metacyc) trans-hexacos-2-enoyl-[acp] reductase [2.3.1.86]	274.762
RXN-10062: (metacyc) trans-hexacos-2-enoyl-[acp] reductase [2.3.1.86]|unclassified	274.762
RXN-10642: (expasy) Uroporphyrinogen decarboxylase [4.1.1.37]	214.918
RXN-10642: (expasy) Uroporphyrinogen decarboxylase [4.1.1.37]|unclassified	214.918
RXN-10654: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	260.763
RXN-10654: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|unclassified	260.763
RXN-10655: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-10655: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-10656: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-10656: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-10657: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-10657: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-10658: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	260.763
RXN-10658: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|unclassified	260.763
RXN-10659: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-10659: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-10660: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-10660: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-10661: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-10661: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-10717: (metacyc) indole acetaldehyde reductase [1.1.1.2]	459.22799999999995
RXN-10717: (metacyc) indole acetaldehyde reductase [1.1.1.2]|unclassified	459.22799999999995
RXN-10769: (expasy) Beta-glucosidase [3.2.1.21]	2427.5025
RXN-10769: (expasy) Beta-glucosidase [3.2.1.21]|unclassified	2427.5025
RXN-10773: (expasy) Beta-glucosidase [3.2.1.21]	2427.5025
RXN-10773: (expasy) Beta-glucosidase [3.2.1.21]|unclassified	2427.5025
RXN-10781: (metacyc) 5-hydroxytryptophol dehydrogenase [1.1.1.1]	108.544
RXN-10781: (metacyc) 5-hydroxytryptophol dehydrogenase [1.1.1.1]|unclassified	108.544
RXN-10819: (expasy) Phenylacetate--CoA ligase [6.2.1.30]	550.5547
RXN-10819: (expasy) Phenylacetate--CoA ligase [6.2.1.30]|unclassified	550.5547
RXN-10857: (expasy) Dihydroneopterin aldolase [4.1.2.25]	469.39799999999997
RXN-10857: (expasy) Dihydroneopterin aldolase [4.1.2.25]|unclassified	469.39799999999997
RXN-10911: (expasy) Alcohol dehydrogenase [1.1.1.1]	108.544
RXN-10911: (expasy) Alcohol dehydrogenase [1.1.1.1]|unclassified	108.544
RXN-10915: (metacyc) 3,4-dihydroxyphenylglycol dehydrogenase [1.1.1.1]	108.544
RXN-10915: (metacyc) 3,4-dihydroxyphenylglycol dehydrogenase [1.1.1.1]|unclassified	108.544
RXN-10949: (expasy) Inositol-phosphate phosphatase [3.1.3.25]	525.0483
RXN-10949: (expasy) Inositol-phosphate phosphatase [3.1.3.25]|unclassified	525.0483
RXN-10952: (expasy) Inositol-phosphate phosphatase [3.1.3.25]	525.0483
RXN-10952: (expasy) Inositol-phosphate phosphatase [3.1.3.25]|unclassified	525.0483
RXN-10953: (expasy) Inositol-phosphate phosphatase [3.1.3.25]	525.0483
RXN-10953: (expasy) Inositol-phosphate phosphatase [3.1.3.25]|unclassified	525.0483
RXN-10954: (expasy) Inositol-phosphate phosphatase [3.1.3.25]	525.0483
RXN-10954: (expasy) Inositol-phosphate phosphatase [3.1.3.25]|unclassified	525.0483
RXN-11029: (expasy) acetylglucosaminyltransferase [2.4.1.227]	501.9012
RXN-11029: (expasy) acetylglucosaminyltransferase [2.4.1.227]|unclassified	501.9012
RXN-11046: (expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	435.767
RXN-11046: (expasy) Demethylmenaquinone methyltransferase [2.1.1.163]|unclassified	435.767
RXN-11047: (expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	328.1132
RXN-11047: (expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]|unclassified	328.1132
RXN-11065: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	348.839
RXN-11065: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]|unclassified	348.839
RXN-11070: (expasy) N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [2.4.1.289]	113.47
RXN-11070: (expasy) N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [2.4.1.289]|unclassified	113.47
RXN-11290: (expasy) Peptidoglycan-N-acetylglucosamine deacetylase [3.5.1.104]	181.7
RXN-11290: (expasy) Peptidoglycan-N-acetylglucosamine deacetylase [3.5.1.104]|unclassified	181.7
RXN-11291: (expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	792.172
RXN-11291: (expasy) Peptidoglycan glycosyltransferase [2.4.1.129]|unclassified	792.172
RXN-11302: (metacyc) peptidoglycan transpeptidase (Gram-negative bacteria) [3.4.16.4]	348.839
RXN-11302: (metacyc) peptidoglycan transpeptidase (Gram-negative bacteria) [3.4.16.4]|unclassified	348.839
RXN-11319: (expasy) 2-iminoacetate synthase [4.1.99.19]	181.751
RXN-11319: (expasy) 2-iminoacetate synthase [4.1.99.19]|unclassified	181.751
RXN-11329: (expasy) Bromide peroxidase [1.11.1.18]	155.697
RXN-11329: (expasy) Bromide peroxidase [1.11.1.18]|unclassified	155.697
RXN-11346: (expasy) acetylglucosaminyltransferase [2.4.1.227]	501.9012
RXN-11346: (expasy) acetylglucosaminyltransferase [2.4.1.227]|unclassified	501.9012
RXN-11347: (expasy) Phospho-N-acetylmuramoyl-pentapeptide-transferase [2.7.8.13]	565.445
RXN-11347: (expasy) Phospho-N-acetylmuramoyl-pentapeptide-transferase [2.7.8.13]|unclassified	565.445
RXN-11348: (expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	792.172
RXN-11348: (expasy) Peptidoglycan glycosyltransferase [2.4.1.129]|unclassified	792.172
RXN-11350: (expasy) Peptidoglycan glycosyltransferase [2.4.1.129]	792.172
RXN-11350: (expasy) Peptidoglycan glycosyltransferase [2.4.1.129]|unclassified	792.172
RXN-11351: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	348.839
RXN-11351: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]|unclassified	348.839
RXN-11361: (expasy) Molybdopterin-synthase adenylyltransferase [2.7.7.80]	217.477
RXN-11361: (expasy) Molybdopterin-synthase adenylyltransferase [2.7.7.80]|unclassified	217.477
RXN-11474: (metacyc) 3-oxo-glutaryl-[acp] methyl ester synthase [2.3.1.179; 2.3.1.41]	260.763
RXN-11474: (metacyc) 3-oxo-glutaryl-[acp] methyl ester synthase [2.3.1.179; 2.3.1.41]|unclassified	260.763
RXN-11475: (expasy) Malonyl-[acyl-carrier protein] O-methyltransferase [2.1.1.197]	308.542
RXN-11475: (expasy) Malonyl-[acyl-carrier protein] O-methyltransferase [2.1.1.197]|unclassified	308.542
RXN-11476: (metacyc) 3-oxo-glutaryl-[acp] methyl ester reductase [1.1.1.100]	1375.6847999999998
RXN-11476: (metacyc) 3-oxo-glutaryl-[acp] methyl ester reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-11477: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-11477: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-11478: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-11478: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-11479: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	260.763
RXN-11479: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|unclassified	260.763
RXN-11480: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-11480: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-11481: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-11481: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-11482: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-11482: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-11484: (expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]	623.5409999999999
RXN-11484: (expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]|unclassified	623.5409999999999
RXN-11496: (expasy) Pyruvate dehydrogenase (quinone) [1.2.5.1]	119.482
RXN-11496: (expasy) Pyruvate dehydrogenase (quinone) [1.2.5.1]|unclassified	119.482
RXN-11496-YEAST: (expasy) Pyruvate dehydrogenase (quinone) [1.2.5.1]	119.482
RXN-11496-YEAST: (expasy) Pyruvate dehydrogenase (quinone) [1.2.5.1]|unclassified	119.482
RXN-11501: (expasy) Alpha-galactosidase [3.2.1.22]	2327.5265
RXN-11501: (expasy) Alpha-galactosidase [3.2.1.22]|unclassified	2327.5265
RXN-11574: (expasy) 23S rRNA (guanine(2445)-N(2))-methyltransferase [2.1.1.173]	201.014
RXN-11574: (expasy) 23S rRNA (guanine(2445)-N(2))-methyltransferase [2.1.1.173]|unclassified	201.014
RXN-11577: (expasy) Chondroitin-sulfate-ABC exolyase [4.2.2.21]	178.122
RXN-11577: (expasy) Chondroitin-sulfate-ABC exolyase [4.2.2.21]|unclassified	178.122
RXN-11586: (expasy) 23S rRNA (adenine(2503)-C(2))-methyltransferase [2.1.1.192]	284.635
RXN-11586: (expasy) 23S rRNA (adenine(2503)-C(2))-methyltransferase [2.1.1.192]|unclassified	284.635
RXN-11588: (expasy) 23S rRNA (guanosine(2251)-2'-O)-methyltransferase [2.1.1.185]	144.476
RXN-11588: (expasy) 23S rRNA (guanosine(2251)-2'-O)-methyltransferase [2.1.1.185]|unclassified	144.476
RXN-11591: (expasy) 16S rRNA (cytosine(967)-C(5))-methyltransferase [2.1.1.176]	64.6601
RXN-11591: (expasy) 16S rRNA (cytosine(967)-C(5))-methyltransferase [2.1.1.176]|unclassified	64.6601
RXN-11592: (expasy) 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase [2.1.1.177]	480.194
RXN-11592: (expasy) 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase [2.1.1.177]|unclassified	480.194
RXN-11596: (expasy) 23S rRNA (adenine(1618)-N(6))-methyltransferase [2.1.1.181]	261.24
RXN-11596: (expasy) 23S rRNA (adenine(1618)-N(6))-methyltransferase [2.1.1.181]|unclassified	261.24
RXN-11598: (expasy) 16S rRNA (uracil(1498)-N(3))-methyltransferase [2.1.1.193]	466.1037
RXN-11598: (expasy) 16S rRNA (uracil(1498)-N(3))-methyltransferase [2.1.1.193]|unclassified	466.1037
RXN-11601: (expasy) 23S rRNA (uracil(1939)-C(5))-methyltransferase [2.1.1.190]	250.893
RXN-11601: (expasy) 23S rRNA (uracil(1939)-C(5))-methyltransferase [2.1.1.190]|unclassified	250.893
RXN-11602: (expasy) 23S rRNA (cytosine(1962)-C(5))-methyltransferase [2.1.1.191]	105.444
